1_r1_smiles,1_r2_smiles,1_reaction,2_r1_smiles,2_r2_smiles,2_reaction,compound_set,date,error_message,error_type,hit1,hit2,inchi_key,input_num,num_placed,num_successful,route_uuid,smiles,template,time,to_hippo,total_num_products_enumstereo,total_num_unique_products
O[CH:1]=[O:2],NCC(=O)N1C2CCC1CN(C(=O)c1cncs1)C2,Amidation,,,,x1071_0A-x1498_0A_105-I,20240930,Scaffold was not found in the scaffold names of the HIPPO output at /opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/DMXXXAKOEZHYKS-UHFFFAOYSA-N/DMXXXAKOEZHYKS-UHFFFAOYSA-N_vtghkB_to_hippo.pkl.gz.Most likely due to an incorrectly written SMIRKS.,NoScaffold,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,DMXXXAKOEZHYKS-UHFFFAOYSA-N,519,2499.0,773.0,vtghkB,CS(=O)(=O)NCC(=O)N1C2CCC1CN(C(=O)c1cncs1)C2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0451,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/DMXXXAKOEZHYKS-UHFFFAOYSA-N/DMXXXAKOEZHYKS-UHFFFAOYSA-N_vtghkB_to_hippo.pkl.gz,2499.0,573.0
O=C(O)c1nnn2ccccc12,CC1CCN(CCCN)CC1,Amidation,,,,x1083_0A-x1594_0A_443-I,20240926,,,D68EV3CPROA-x1083_0A,D68EV3CPROA-x1594_0A,NLARKLQQZAJMEV-UHFFFAOYSA-N,498,128.0,64.0,MpGGDU,CC1CCN(CCCNC(=O)c2nnn3ccccc23)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0053,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/NLARKLQQZAJMEV-UHFFFAOYSA-N/NLARKLQQZAJMEV-UHFFFAOYSA-N_MpGGDU_to_hippo.pkl.gz,128.0,84.0
O=C(O)C=Cc1ccc2c(c1)OCO2,NCCc1nnc2ccccn12,Amidation,,,,x1594_0A-x1919_0A_161-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,VVZCRITXOKTYHR-UHFFFAOYSA-N,91,150.0,37.0,nzRZ5v,O=C(C=Cc1ccc2c(c1)OCO2)NCCc1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1919_0A_apo-desolv.pdb,1903,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/VVZCRITXOKTYHR-UHFFFAOYSA-N/VVZCRITXOKTYHR-UHFFFAOYSA-N_nzRZ5v_to_hippo.pkl.gz,150.0,90.0
O=C(O)c1ccc2c(c1)OCO2,Cc1ccn2cnnc2c1N,Amidation,,,,x1594_0A-x1140_0A_160-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1140_0A,QNZDCGMJOMPWAM-UHFFFAOYSA-N,16,30.0,0.0,buwX7D,Cc1ccn2cnnc2c1NC(=O)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1818,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/QNZDCGMJOMPWAM-UHFFFAOYSA-N/QNZDCGMJOMPWAM-UHFFFAOYSA-N_buwX7D_to_hippo.pkl.gz,30.0,30.0
O=C(O)c1c(F)ccc2c1OCO2,NCCc1nnc2ccccn12,Amidation,,,,x1140_0A-x1594_0A_88-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,GUNOKUYHFYRPDB-UHFFFAOYSA-N,21,11.0,0.0,eiXJ8U,O=C(NCCc1nnc2ccccn12)c1c(F)ccc2c1OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1824,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GUNOKUYHFYRPDB-UHFFFAOYSA-N/GUNOKUYHFYRPDB-UHFFFAOYSA-N_eiXJ8U_to_hippo.pkl.gz,11.0,8.0
O=C(O)CSc1nnc2ccccn12,Cc1cc2c(cc1N)OCO2,Amidation,,,,x1140_0A-x1594_0A_56-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,IVKQBYRSJSMJFW-UHFFFAOYSA-N,30,321.0,111.0,yezixR,Cc1cc2c(cc1NC(=O)CSc1nnc3ccccn13)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1905,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/IVKQBYRSJSMJFW-UHFFFAOYSA-N/IVKQBYRSJSMJFW-UHFFFAOYSA-N_yezixR_to_hippo.pkl.gz,321.0,168.0
Cc1ccc(N(CC(=O)O)S(C)(=O)=O)cc1,C1CCNCC1,Amidation,,,,x1071_0A-x1083_0A_81-P,20240929,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1083_0A,KQSKWNAVGAHNHC-UHFFFAOYSA-N,359,7584.0,79.0,rvHpsX,Cc1ccc(N(CC(=O)N2CCCCC2)S(C)(=O)=O)cc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1083_0A_apo-desolv.pdb,2332,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/KQSKWNAVGAHNHC-UHFFFAOYSA-N/KQSKWNAVGAHNHC-UHFFFAOYSA-N_rvHpsX_to_hippo.pkl.gz,7584.0,2236.0
NCC1(F)CC(N)C1,CCOC(=O)CC(CC)CC,Ester_amidation,,,,x1020_0A-x0130_0A_446-19-R,20240929,,,D68EV3CPROA-x1020_0A,D68EV3CPROA-x0130_0A,OSFNKNWKPQEZKY-UHFFFAOYSA-N,721,6730.0,0.0,6PyRdF,CCC(CC)CC(=O)NC1CC(F)(CN)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0130_0A_apo-desolv.pdb,1133,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/OSFNKNWKPQEZKY-UHFFFAOYSA-N/OSFNKNWKPQEZKY-UHFFFAOYSA-N_6PyRdF_to_hippo.pkl.gz,6730.0,1492.0
O=C(O)Cc1ccon1,Cc1cc2c(cc1N)OCO2,Amidation,,,,x1140_0A-x1052_1A_230-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1052_1A,XPPSLMGQOIBTHT-UHFFFAOYSA-N,83,3208.0,0.0,tuq6uk,Cc1cc2c(cc1NC(=O)Cc1ccon1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,1939,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/XPPSLMGQOIBTHT-UHFFFAOYSA-N/XPPSLMGQOIBTHT-UHFFFAOYSA-N_tuq6uk_to_hippo.pkl.gz,3208.0,1592.0
O=C(O)CCCc1nnc2ccccn12,Nc1ccc2c(c1)OCCO2,Amidation,,,,x1594_0A-x2021_0A_357-I,20240926,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,HALYWRHVUYTIII-UHFFFAOYSA-N,665,148.0,41.0,3VfSxh,O=C(CCCc1nnc2ccccn12)Nc1ccc2c(c1)OCCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,0029,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/HALYWRHVUYTIII-UHFFFAOYSA-N/HALYWRHVUYTIII-UHFFFAOYSA-N_3VfSxh_to_hippo.pkl.gz,148.0,137.0
NC(c1ccc2c(c1)OCCO2)C1CC1,Clc1nccn2cnnc12,N-nucleophilic_aromatic_substitution,,,,x0147_0A-x1919_0A_45-I,20240929,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1919_0A,FWNSOUQWFLXWNS-UHFFFAOYSA-N,588,104.0,12.0,NEaD44,c1cn2cnnc2c(NC(c2ccc3c(c2)OCCO3)C2CC2)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0147_0A_apo-desolv.pdb,0745,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/FWNSOUQWFLXWNS-UHFFFAOYSA-N/FWNSOUQWFLXWNS-UHFFFAOYSA-N_NEaD44_to_hippo.pkl.gz,104.0,52.0
Sc1nnc2ccccn12,ClCc1ccc2c(c1)OCO2,Nucleophilic_substitution_with_thiol,,,,x1140_0A-x1594_0A_35-P,20240927,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,PBGISIMZKZSNKZ-UHFFFAOYSA-N,381,325.0,0.0,bNBjkF,c1ccn2c(SCc3ccc4c(c3)OCO4)nnc2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0951,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/PBGISIMZKZSNKZ-UHFFFAOYSA-N/PBGISIMZKZSNKZ-UHFFFAOYSA-N_bNBjkF_to_hippo.pkl.gz,325.0,291.0
O=C(NC1CCNC1)c1ccsn1,CS(=O)(=O)NCC(=O)O,Amidation,,,,x1071_0A-x1498_0A_287-I,20240926,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,CEGDTGXPZOHQNO-UHFFFAOYSA-N,541,624.0,191.0,3rP3Ar,CS(=O)(=O)NCC(=O)N1CCC(NC(=O)c2ccsn2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0146,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/CEGDTGXPZOHQNO-UHFFFAOYSA-N/CEGDTGXPZOHQNO-UHFFFAOYSA-N_3rP3Ar_to_hippo.pkl.gz,624.0,197.0
O=C(NC1CCCNCCC1)c1cocn1,CS(=O)(=O)NCC(=O)O,Amidation,,,,x1071_0A-x1498_0A_289-I,20240926,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x1498_0A,DLCJMZNSAJFVQZ-UHFFFAOYSA-N,438,312.0,54.0,7iDqbR,CS(=O)(=O)NCC(=O)N1CCCC(NC(=O)c2cocn2)CCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0222,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/DLCJMZNSAJFVQZ-UHFFFAOYSA-N/DLCJMZNSAJFVQZ-UHFFFAOYSA-N_7iDqbR_to_hippo.pkl.gz,312.0,197.0
NCCn1cc(I)cn1,CCCCC(N)=O,Buchwald-Hartwig_amidation_with_amide-like_nucleophile,,,,x1020_0A-x0130_0A_177-14-R,20240926,,,D68EV3CPROA-x1020_0A,D68EV3CPROA-x0130_0A,TVJJIBQLBKKAPN-UHFFFAOYSA-N,709,10000.0,0.0,w7JGZW,CCCCC(=O)Nc1cnn(CCN)c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0130_0A_apo-desolv.pdb,0251,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/TVJJIBQLBKKAPN-UHFFFAOYSA-N/TVJJIBQLBKKAPN-UHFFFAOYSA-N_w7JGZW_to_hippo.pkl.gz,20161.0,7091.0
,,,,,,x1140_0A-x2099_0A_484-P,20240925,No routes found for Sc1nnc(-c2cccnc2)n1-c1ccc2c(c1)OCO2.,NoSynthesisRoute,D68EV3CPROA-x1140_0A,D68EV3CPROA-x2099_0A,HNBDFTWCYSPLCP-UHFFFAOYSA-N,199,,,,Sc1nnc(-c2cccnc2)n1-c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2099_0A_apo-desolv.pdb,1944,,,
O=C(O)CCN1C(=O)COc2ccccc21,C1CCN(C2CCNCC2)CC1,Amidation,,,,x1083_0A-x1071_0A_495-P,20240929,,,D68EV3CPROA-x1083_0A,D68EV3CPROA-x1071_0A,LIRIAPZUJXPTSU-UHFFFAOYSA-N,415,1539.0,325.0,Q9JeFC,O=C(CCN1C(=O)COc2ccccc21)N1CCC(N2CCCCC2)CC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1071_0A_apo-desolv.pdb,1722,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/LIRIAPZUJXPTSU-UHFFFAOYSA-N/LIRIAPZUJXPTSU-UHFFFAOYSA-N_Q9JeFC_to_hippo.pkl.gz,1539.0,850.0
O=C(O)Cc1ccon1,CC(NS(C)(=O)=O)C(=O)N1CCCC(N)C1,Amidation,,,,x1071_0A-x2099_0A_162-0-R,20240926,,,D68EV3CPROA-x1071_0A,D68EV3CPROA-x2099_0A,AQWPCRSOKYQPKI-UHFFFAOYSA-N,720,260.0,114.0,67fE4T,CC(NS(C)(=O)=O)C(=O)N1CCCC(NC(=O)Cc2ccon2)C1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2099_0A_apo-desolv.pdb,0041,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/AQWPCRSOKYQPKI-UHFFFAOYSA-N/AQWPCRSOKYQPKI-UHFFFAOYSA-N_67fE4T_to_hippo.pkl.gz,260.0,57.0
,,,,,,x1594_0A-x2021_0A_111-P,20240925,No attachment points found for reaction N-Bn_deprotection,ReactionError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,LQIMEURQJCHSLL-UHFFFAOYSA-N,244,,,,CCc1nnc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,2007,,,
FC(F)(F)c1ccc2nnc(S)n2c1,BrCc1ccc2c(c1)OCCO2,Nucleophilic_substitution_with_thiol,,,,x1594_0A-x2021_0A_339-I,20240929,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,QCBABGQQPDYUAT-UHFFFAOYSA-N,517,4.0,0.0,eoDREy,FC(F)(F)c1ccc2nnc(SCc3ccc4c(c3)OCCO4)n2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0726,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/QCBABGQQPDYUAT-UHFFFAOYSA-N/QCBABGQQPDYUAT-UHFFFAOYSA-N_eoDREy_to_hippo.pkl.gz,4.0,4.0
Sc1nnc2ccccn12,CC(Cl)C(=O)Nc1ccc2c(c1)OCCO2,Nucleophilic_substitution_with_thiol,,,,x1594_0A-x2021_0A_354-I,20240926,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,JVHFGEXEDBASMZ-UHFFFAOYSA-N,667,52.0,0.0,XGSjpg,CC(Sc1nnc2ccccn12)C(=O)Nc1ccc2c(c1)OCCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,0020,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/JVHFGEXEDBASMZ-UHFFFAOYSA-N/JVHFGEXEDBASMZ-UHFFFAOYSA-N_XGSjpg_to_hippo.pkl.gz,52.0,26.0
c1cc2c(cc1C1CO1)OCO2,OC(CNCCc1nnc2ccccn12)c1ccc2c(c1)OCO2,Epoxide_+_amine_coupling,,,,x1140_0A-x1594_0A_94-P,20240925,Scaffold was not found in the scaffold names of the HIPPO output at /opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WXKPJYMZBOBKQH-UHFFFAOYSA-N/WXKPJYMZBOBKQH-UHFFFAOYSA-N_TSPKKP_to_hippo.pkl.gz.Most likely due to an incorrectly written SMIRKS.,NoScaffold,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,WXKPJYMZBOBKQH-UHFFFAOYSA-N,2,3.0,0.0,TSPKKP,OCC(c1ccc2c(c1)OCO2)N(CCc1nnc2ccccn12)CC(O)c1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1811,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/WXKPJYMZBOBKQH-UHFFFAOYSA-N/WXKPJYMZBOBKQH-UHFFFAOYSA-N_TSPKKP_to_hippo.pkl.gz,3.0,1.0
Cc1onc(-c2ccccn2)c1C(=O)O,COCC(N)COC,Amidation,,,,x1052_1A-x1498_0A_481-P,20240926,,,D68EV3CPROA-x1052_1A,D68EV3CPROA-x1498_0A,BLMBQKDETGULPX-UHFFFAOYSA-N,318,702.0,0.0,QAMZSK,COCC(COC)NC(=O)c1c(-c2ccccn2)noc1C,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0247,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/BLMBQKDETGULPX-UHFFFAOYSA-N/BLMBQKDETGULPX-UHFFFAOYSA-N_QAMZSK_to_hippo.pkl.gz,702.0,200.0
N#CCNc1ccc2c(c1)OCCO2,Cc1nnc2ccc(S(=O)(=O)F)cn12,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,,x1594_0A-x1919_0A_456-I,20240926,ChemicalParserException: initMatchers() must be called before runReactants(),ValueError,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1919_0A,GSICPJAYQVYRSB-UHFFFAOYSA-N,604,,,HwpNvD,Cc1nnc2ccc(S(=O)(=O)N(CC#N)c3ccc4c(c3)OCCO4)cn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,0126,,,
,,,,,,x0147_0A-x1140_0A_175-I,20240925,No routes found for COc1nccn2c(CNC(=O)OC(C)(C)C)nnc12.,NoSynthesisRoute,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1140_0A,PTCPQRNBLNBCDX-UHFFFAOYSA-N,542,,,,COc1nccn2c(CNC(=O)OC(C)(C)C)nnc12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1140_0A_apo-desolv.pdb,2236,,,
O=C(O)c1ccncc1,NCC#CCOc1ccc2c(c1)OCO2,Amidation,,,,x1140_0A-x1498_0A_383-I,20240929,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1498_0A,KVDDRGYSJNETBT-UHFFFAOYSA-N,678,917.0,639.0,5AMK6o,O=C(NCC#CCOc1ccc2c(c1)OCO2)c1ccncc1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0100,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/KVDDRGYSJNETBT-UHFFFAOYSA-N/KVDDRGYSJNETBT-UHFFFAOYSA-N_5AMK6o_to_hippo.pkl.gz,917.0,903.0
O=C(O)CCC1CCCCN1,CCN(CC)CCn1cc(N)cn1,Amidation,,,,x1020_0A-x0130_0A_181-I,20240930,,,D68EV3CPROA-x1020_0A,D68EV3CPROA-x0130_0A,SZMCCKFQWAPJPY-UHFFFAOYSA-N,558,2197.0,0.0,2NisXt,CCN(CC)CCn1cc(NC(=O)CCC2CCCCN2)cn1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0130_0A_apo-desolv.pdb,0303,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/SZMCCKFQWAPJPY-UHFFFAOYSA-N/SZMCCKFQWAPJPY-UHFFFAOYSA-N_2NisXt_to_hippo.pkl.gz,2197.0,429.0
OCc1cn(C2CCC2)nn1,Nc1nccn2cnnc12,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,x0147_0A-x1083_0A_489-I,20240929,,,D68EV3CPROA-x0147_0A,D68EV3CPROA-x1083_0A,JGSWKCCUQRKPKL-UHFFFAOYSA-N,638,161.0,14.0,3h9wVX,c1cn2cnnc2c(NCc2cn(C3CCC3)nn2)n1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x0147_0A_apo-desolv.pdb,0022,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/JGSWKCCUQRKPKL-UHFFFAOYSA-N/JGSWKCCUQRKPKL-UHFFFAOYSA-N_3h9wVX_to_hippo.pkl.gz,161.0,53.0
c1ccn2c(C3CCCN3)nnc2c1,O=C(O)CCc1ccc2c(c1)OCO2,Amidation,,,,x1594_0A-x2021_0A_146-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,BFJZIIAAZLLLAB-UHFFFAOYSA-N,131,368.0,77.0,UYnrLS,O=C(CCc1ccc2c(c1)OCO2)N1CCCC1c1nnc2ccccn12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,1932,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/BFJZIIAAZLLLAB-UHFFFAOYSA-N/BFJZIIAAZLLLAB-UHFFFAOYSA-N_UYnrLS_to_hippo.pkl.gz,368.0,84.0
Sc1nnc2ccccn12,ClCCCOc1ccc2c(c1)OCO2,Nucleophilic_substitution_with_thiol,,,,x1140_0A-x1594_0A_73-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,FLBLANXSRRUDHA-UHFFFAOYSA-N,145,26.0,0.0,qDUw24,c1ccn2c(SCCCOc3ccc4c(c3)OCO4)nnc2c1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1594_0A_apo-desolv.pdb,1923,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/FLBLANXSRRUDHA-UHFFFAOYSA-N/FLBLANXSRRUDHA-UHFFFAOYSA-N_qDUw24_to_hippo.pkl.gz,26.0,26.0
O=C(O)CSc1nnc2ccccn12,NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,Amidation,,,,x1594_0A-x2021_0A_148-P,20240925,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x2021_0A,GYVDHSPZQQGJIV-UHFFFAOYSA-N,129,7.0,1.0,VUMLDF,O=C(CSc1nnc2ccccn12)NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2021_0A_apo-desolv.pdb,1914,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GYVDHSPZQQGJIV-UHFFFAOYSA-N/GYVDHSPZQQGJIV-UHFFFAOYSA-N_VUMLDF_to_hippo.pkl.gz,7.0,6.0
O=C(O)c1cccnc1,CC(O)C(=O)NCc1ccc2c(c1)OCO2,Steglich_esterification,,,,x1140_0A-x1498_0A_415-I,20240929,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1498_0A,SHULRZSSPLCSGN-UHFFFAOYSA-N,673,1434.0,988.0,Vr5Dp8,CC(OC(=O)c1cccnc1)C(=O)NCc1ccc2c(c1)OCO2,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1498_0A_apo-desolv.pdb,0742,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/SHULRZSSPLCSGN-UHFFFAOYSA-N/SHULRZSSPLCSGN-UHFFFAOYSA-N_Vr5Dp8_to_hippo.pkl.gz,1434.0,714.0
O=C(O)CSc1nnc2ccccn12,NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,Amidation,,,,x1140_0A-x1594_0A_44-P,20240925,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x1594_0A,GYVDHSPZQQGJIV-UHFFFAOYSA-N,43,7.0,0.0,QJtys5,O=C(CSc1nnc2ccccn12)NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1140_0A_apo-desolv.pdb,1830,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/GYVDHSPZQQGJIV-UHFFFAOYSA-N/GYVDHSPZQQGJIV-UHFFFAOYSA-N_QJtys5_to_hippo.pkl.gz,7.0,6.0
O=C(O)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,Nc1cccnc1,Amidation,,,,x1140_0A-x2099_0A_372-P,20240926,,,D68EV3CPROA-x1140_0A,D68EV3CPROA-x2099_0A,INHRDMLGIXLDGT-UHFFFAOYSA-N,101,10000.0,5.0,zLtCzk,O=C(Nc1cccnc1)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc12,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x2099_0A_apo-desolv.pdb,0323,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/INHRDMLGIXLDGT-UHFFFAOYSA-N/INHRDMLGIXLDGT-UHFFFAOYSA-N_zLtCzk_to_hippo.pkl.gz,11365.0,11296.0
O=C(O)C1(c2ccno2)CCC1,NCCc1nnc2ccccn12,Amidation,,,,x1594_0A-x1052_1A_184-P,20240927,,,D68EV3CPROA-x1594_0A,D68EV3CPROA-x1052_1A,FOSDHLFZIINOJC-UHFFFAOYSA-N,84,22.0,0.0,FN6Erm,O=C(NCCc1nnc2ccccn12)C1(c2ccno2)CCC1,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-syndirella-run/fragments/templates/D68EV3CPROA-x1052_1A_apo-desolv.pdb,0114,/opt/xchem-fragalysis-2/kfieseler/EV-D68-3C-PROA-run2/FOSDHLFZIINOJC-UHFFFAOYSA-N/FOSDHLFZIINOJC-UHFFFAOYSA-N_FN6Erm_to_hippo.pkl.gz,22.0,16.0
